experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
cross_project,CM1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.5,0.3285946055676839,0.26695686055716383,0.7759874551156766,0.25897000887857524,0.33766233766233766,0.6773328485068861,0.24761904761904763,0.5306122448979592,0.1599561079863895,0.3,0.30612244897959184,3.0489795918367344,0.25,0.5102040816326531,2.5408163265306123
cross_project,CM1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C1|LR_std_C0.1,soft_top3_balanced_objective,0.5,0.41372793537268554,0.26321489586566066,0.7805781555383846,0.27802193086278093,0.3349282296650718,0.7179446388800509,0.21875,0.7142857142857143,0.2047535103662487,0.32,0.32653061224489793,3.2522448979591836,0.26,0.5306122448979592,2.642448979591837
within_project,JM1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.549075,0.3951833697858754,0.3444349230186423,0.7153452740151077,0.27185925316419235,0.4041944709246902,0.6580877789903918,0.3375796178343949,0.503562945368171,0.2136742289144419,0.4188679245283019,0.26365795724465557,2.627625151257115,0.3572778827977316,0.4489311163895487,2.2412610177406393
within_project,JM1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.5705,0.39715848146367233,0.34058249790932443,0.7149108728681175,0.2624068064111457,0.3925619834710744,0.6452478012454259,0.3473491773308958,0.4513064133016627,0.21238946559285696,0.4188679245283019,0.26365795724465557,2.627625151257115,0.3534971644612476,0.44418052256532065,2.21754396993386
within_project,JM1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.406,0.3471429755874732,0.2664374103313335,0.6417886413729643,0.20043754345260648,0.32439024390243903,0.5980473347456721,0.3333333333333333,0.3159144893111639,0.15836141715823598,0.3433962264150943,0.2161520190023753,2.1541791780576345,0.31568998109640833,0.39667458432304037,1.9803734918660674
within_project,JM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.488035,0.4328469840582741,0.4167099005068328,0.7716510453446319,0.32085501312811526,0.4432809773123909,0.6955816267573987,0.3503448275862069,0.6033254156769596,0.16862817924877602,0.4981132075471698,0.31353919239904987,3.124743423116569,0.389413988657845,0.48931116389548696,2.4428559240982626
within_project,JM1,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.488035,0.4328469840582741,0.4167099005068328,0.7716510453446319,0.32085501312811526,0.4432809773123909,0.6955816267573987,0.3503448275862069,0.6033254156769596,0.16862817924877602,0.4981132075471698,0.31353919239904987,3.124743423116569,0.389413988657845,0.48931116389548696,2.4428559240982626
within_project,JM1,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.4070193272297985,0.4167099005068328,0.7716510453446319,0.32820052634799124,0.4489051094890511,0.695539898568402,0.36444444444444446,0.5843230403800475,0.16862817924877602,0.4981132075471698,0.31353919239904987,3.124743423116569,0.389413988657845,0.48931116389548696,2.4428559240982626
within_project,JM1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.5235,0.317394899353222,0.4167099005068328,0.7716510453446319,0.3217752026693533,0.442,0.6818396781579679,0.38169257340241797,0.5249406175771971,0.16862817924877602,0.4981132075471698,0.31353919239904987,3.124743423116569,0.389413988657845,0.48931116389548696,2.4428559240982626
within_project,JM1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C1|LR_std_C0.1,soft_top3_balanced_objective,0.484463,0.41606794195053504,0.37047166862096326,0.7437033232757697,0.28761771385672635,0.4175824175824176,0.6837072821039567,0.3118405627198124,0.6318289786223278,0.19468706525131516,0.4490566037735849,0.2826603325415677,2.817003540536907,0.3780718336483932,0.4750593824228028,2.371704780677925
cross_project,JM1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.582479,0.4535072069881795,0.32042477112301393,0.6852569218873625,0.22922105248256497,0.3741032370953631,0.6396214920770483,0.2959579180509413,0.5083214455539705,0.2393821294145546,0.3898561695685087,0.24488825487398955,2.4477702629494007,0.33434305187429003,0.4198763670946267,2.099222851615847
cross_project,JM1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.586658,0.4489463981440255,0.3241140406400286,0.6929049372161191,0.23816332995200984,0.3816433271469546,0.6476061903921727,0.29576359832635984,0.5378031383737518,0.24579057782235927,0.3959121877365632,0.24869234427009035,2.485793878684537,0.33964407421431275,0.42653352353780316,2.13250611313637
cross_project,JM1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.406,0.3981256238150086,0.2384039275911441,0.6041476987996309,0.15218842432531204,0.3090909090909091,0.5878137550249186,0.2605151613955005,0.3799334284355682,0.2007301988096236,0.3376230128690386,0.21207798383262005,2.1198165772338498,0.2741385838697463,0.34427009034712314,1.721220095775621
cross_project,JM1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.6175,0.47769614000676486,0.30253253773578326,0.6686427516372281,0.20296829771226071,0.3254670599803343,0.5987057923138015,0.33689567430025447,0.3147883975273419,0.20028598357935298,0.380772142316427,0.23918212077983833,2.3907348393466963,0.30367285119273,0.38135996195910604,1.906655409961392
cross_project,JM1,13,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.6175,0.47769614000676486,0.30253253773578326,0.6686427516372281,0.20296829771226071,0.3254670599803343,0.5987057923138015,0.33689567430025447,0.3147883975273419,0.20028598357935298,0.380772142316427,0.23918212077983833,2.3907348393466963,0.30367285119273,0.38135996195910604,1.906655409961392
cross_project,JM1,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.41652200719849014,0.30253253773578326,0.6686427516372281,0.17946343159149813,0.34020124580737904,0.6138979267138802,0.25613275613275616,0.5064194008559201,0.20028598357935298,0.380772142316427,0.23918212077983833,2.3907348393466963,0.30367285119273,0.38135996195910604,1.906655409961392
cross_project,JM1,13,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.6175,0.39899885550064806,0.30253253773578326,0.6686427516372281,0.20296829771226071,0.3254670599803343,0.5987057923138015,0.33689567430025447,0.3147883975273419,0.20028598357935298,0.380772142316427,0.23918212077983833,2.3907348393466963,0.30367285119273,0.38135996195910604,1.906655409961392
cross_project,JM1,13,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C0.1|LR_std_C1,soft_top3_balanced_objective,0.641,0.4566479570639511,0.3197586532322392,0.6927290996004651,0.23642888833322326,0.36627779000660354,0.625386741021348,0.34098360655737703,0.3956252971944841,0.22303653171623194,0.3838001514004542,0.24108416547788872,2.409746647214264,0.3358576296857251,0.4217784117926771,2.1087323549074246
within_project,KC1,13,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.760003,0.48463690397709425,0.3637840017895594,0.7745959922430512,0.21930214103443493,0.3185840707964602,0.5964447317388494,0.375,0.27692307692307694,0.19376715226445929,0.4186046511627907,0.27692307692307694,2.717710196779964,0.3176470588235294,0.4153846153846154,2.0622624434389136
within_project,KC1,13,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.641,0.4938961072619386,0.3780467029051908,0.7794656324068089,0.26955080463778436,0.39751552795031053,0.6565179918121095,0.3333333333333333,0.49230769230769234,0.19353309427199367,0.4186046511627907,0.27692307692307694,2.717710196779964,0.3411764705882353,0.4461538461538462,2.215022624434389
within_project,KC1,13,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.5235,0.5353977284029223,0.2937738200650069,0.6503770739064856,0.2601942273955045,0.3795620437956204,0.6355742296918767,0.3611111111111111,0.4,0.16016057254150187,0.4186046511627907,0.27692307692307694,2.717710196779964,0.3176470588235294,0.4153846153846154,2.0622624434389136
within_project,KC1,13,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.6175,0.5061575569274734,0.35610169656942864,0.7658047834518423,0.24418877767658093,0.36879432624113473,0.6299719887955182,0.34210526315789475,0.4,0.173331035846657,0.3953488372093023,0.26153846153846155,2.566726296958855,0.3411764705882353,0.4461538461538462,2.215022624434389
within_project,KC1,13,AQRPE_v2_balanced,DT_leaf5,balanced_objective,0.5235,0.5353977284029223,0.2937738200650069,0.6503770739064856,0.2601942273955045,0.3795620437956204,0.6355742296918767,0.3611111111111111,0.4,0.16016057254150187,0.4186046511627907,0.27692307692307694,2.717710196779964,0.3176470588235294,0.4153846153846154,2.0622624434389136
within_project,KC1,13,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.48320066505174125,0.35610169656942864,0.7658047834518423,0.24682907891221614,0.38341968911917096,0.6571644042232277,0.2890625,0.5692307692307692,0.173331035846657,0.3953488372093023,0.26153846153846155,2.566726296958855,0.3411764705882353,0.4461538461538462,2.215022624434389
within_project,KC1,13,AQRPE_v2_mcc,DT_leaf5,mcc_objective,0.5235,0.4659717611045618,0.2937738200650069,0.6503770739064856,0.2601942273955045,0.3795620437956204,0.6355742296918767,0.3611111111111111,0.4,0.16016057254150187,0.4186046511627907,0.27692307692307694,2.717710196779964,0.3176470588235294,0.4153846153846154,2.0622624434389136
within_project,KC1,13,AQRPE_v2_soft_top3,DT_leaf5|ET_leaf5|LR_std_C1,soft_top3_balanced_objective,0.594,0.517125474342866,0.3760809371650429,0.7756733462615816,0.2680936824474013,0.3816793893129771,0.6348847231200172,0.3787878787878788,0.38461538461538464,0.15178178668329026,0.4186046511627907,0.27692307692307694,2.717710196779964,0.35294117647058826,0.46153846153846156,2.2914027149321265
