experiment,target_project,seed,model,selected_candidate,selection_mode,threshold,selection_score,avg_precision,roc_auc,mcc,f1,balanced_accuracy,precision,recall,brier,precision_at_10pct,recall_at_10pct,lift_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct
cross_project,CM1,29,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.38553753279517056,0.26767760769313487,0.7878960047270578,0.2954244075901565,0.36046511627906974,0.7138766419708196,0.25203252032520324,0.6326530612244898,0.17375142927246187,0.3,0.30612244897959184,3.0489795918367344,0.27,0.5510204081632653,2.7440816326530615
cross_project,CM1,29,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.599308,0.30721038217856245,0.26767760769313487,0.7878960047270578,0.23517836890174046,0.2988505747126437,0.6048134175719285,0.34210526315789475,0.2653061224489796,0.17375142927246187,0.3,0.30612244897959184,3.0489795918367344,0.27,0.5510204081632653,2.7440816326530615
cross_project,CM1,29,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C0.1|LR_std_C1,soft_top3_balanced_objective,0.544302,0.4083413004478133,0.2473281079587918,0.7731694013908459,0.26717721416702694,0.3333333333333333,0.7029225944275259,0.22377622377622378,0.6530612244897959,0.22119854191969776,0.26,0.2653061224489796,2.642448979591837,0.24,0.4897959183673469,2.4391836734693877
cross_project,JM1,29,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.641,0.4282116325056627,0.32940705736652437,0.694846968373174,0.24576555012910842,0.38064516129032255,0.638277865668029,0.3304165208260413,0.4488825487398954,0.240252322346183,0.39894019682059045,0.25059438896814074,2.504805686552105,0.3415372964786066,0.42891107941036616,2.1443929922508422
cross_project,JM1,29,LR_std_C1,LR_std_C1,single_candidate_balanced_threshold,0.547,0.43483152939052194,0.3316803546571734,0.6996714513773868,0.2314763839362828,0.37766281192939744,0.6496623767856995,0.27769075855896175,0.5901093675701379,0.24606539642854297,0.40348221044663135,0.25344745601521634,2.533323398353457,0.34948882998864067,0.43889681407513076,2.194317884531627
cross_project,JM1,29,DT_leaf5,DT_leaf5,single_candidate_balanced_threshold,0.1005,0.35706401683990996,0.20056718738529622,0.5665678592055148,0.08298375762471494,0.27963272120200333,0.5551771370149404,0.1976401179941003,0.47788873038516405,0.21492246820545488,0.2778198334595004,0.1745126010461246,1.7443333718493788,0.24233244982961,0.3043271516880647,1.5215205266524825
cross_project,JM1,29,ET_leaf5,ET_leaf5,single_candidate_balanced_threshold,0.6175,0.46172473146205556,0.2957931110926173,0.6579819161828134,0.1997227531362888,0.3251207729468599,0.5985736035484159,0.33038782523318605,0.3200190204469805,0.20009714218742883,0.3762301286903861,0.23632905373276272,2.362217127545344,0.3063233623627414,0.38468854018069426,1.9232970407216536
cross_project,JM1,29,AQRPE_v2_balanced,ET_leaf5,balanced_objective,0.6175,0.46172473146205556,0.2957931110926173,0.6579819161828134,0.1997227531362888,0.3251207729468599,0.5985736035484159,0.33038782523318605,0.3200190204469805,0.20009714218742883,0.3762301286903861,0.23632905373276272,2.362217127545344,0.3063233623627414,0.38468854018069426,1.9232970407216536
cross_project,JM1,29,AQRPE_v2_rank,ET_leaf5,rank_objective_fixed_threshold,0.5,0.42925986568016766,0.2957931110926173,0.6579819161828134,0.17534616169290526,0.33773584905660375,0.6119840381423272,0.2522903453136011,0.5106990014265336,0.20009714218742883,0.3762301286903861,0.23632905373276272,2.362217127545344,0.3063233623627414,0.38468854018069426,1.9232970407216536
cross_project,JM1,29,AQRPE_v2_mcc,ET_leaf5,mcc_objective,0.6645,0.3823036429285627,0.2957931110926173,0.6579819161828134,0.19845952626239619,0.29859154929577464,0.5847078758931683,0.36627505183137526,0.25202092249167857,0.20009714218742883,0.3762301286903861,0.23632905373276272,2.362217127545344,0.3063233623627414,0.38468854018069426,1.9232970407216536
cross_project,JM1,29,AQRPE_v2_soft_top3,ET_leaf5|LR_std_C1|LR_std_C0.1,soft_top3_balanced_objective,0.415395,0.4379730290006215,0.3236692287437847,0.6960802946944201,0.19513845204257835,0.34872364039955606,0.6331753193551639,0.2274504126248733,0.7470280551592963,0.222676328903449,0.38682816048448143,0.24298621017593913,2.4287584550818324,0.3373722074971602,0.42368045649072755,2.118241858199003
cross_project,KC1,29,LR_std_C0.1,LR_std_C0.1,single_candidate_balanced_threshold,0.5,0.3938856456651831,0.39143109634403156,0.7816090273166132,0.30121246654969536,0.4164305949008499,0.6601208069394314,0.3868421052631579,0.450920245398773,0.15402333323174455,0.45023696682464454,0.29141104294478526,2.9127293344575933,0.3767772511848341,0.48773006134969327,2.437494548309249
